"REC_TX_DT_YEAR","DON_HOSPITAL_STATE","CAN_HOSPITAL_STATE","N_TX","PCT_TX_DON_STATE","PCT_TX_CAN_STATE"
2018,"TX","AZ",5,0.00748502994011976,0.0178571428571429
2018,"TX","NY",5,0.00748502994011976,0.0132978723404255
2018,"TX","MA",3,0.00449101796407186,0.0127659574468085
2018,"TX","CA",2,0.0029940119760479,0.00254777070063694
2018,"TX","MN",2,0.0029940119760479,0.0138888888888889
2018,"TX","OH",2,0.0029940119760479,0.00529100529100529
2018,"TX","IL",1,0.00149700598802395,0.00374531835205993
2018,"TX","IN",1,0.00149700598802395,0.00689655172413793
2018,"TX","MD",1,0.00149700598802395,0.005
2018,"TX","MO",1,0.00149700598802395,0.00598802395209581
2018,"TX","NC",1,0.00149700598802395,0.00505050505050505
2018,"UT","UT",38,0.558823529411765,0.5
2018,"UT","CA",21,0.308823529411765,0.0267515923566879
2018,"UT","AZ",8,0.117647058823529,0.0285714285714286
2018,"UT","TX",1,0.0147058823529412,0.00143061516452074
2018,"VA","VA",83,0.572413793103448,0.50609756097561
2018,"VA","DC",26,0.179310344827586,0.282608695652174
2018,"VA","TN",10,0.0689655172413793,0.0452488687782805
2018,"VA","NC",6,0.0413793103448276,0.0303030303030303
2018,"VA","PA",5,0.0344827586206897,0.0107066381156317
2018,"VA","KY",4,0.0275862068965517,0.0481927710843374
2018,"VA","MD",3,0.0206896551724138,0.015
2018,"VA","NY",3,0.0206896551724138,0.00797872340425532
2018,"VA","SC",3,0.0206896551724138,0.0405405405405405
2018,"VA","OH",2,0.0137931034482759,0.00529100529100529
2018,"VI","PR",1,1,0.03125
2018,"VT","NY",4,1,0.0106382978723404
2018,"WA","WA",96,0.732824427480916,0.680851063829787
2018,"WA","OR",19,0.145038167938931,0.231707317073171
2018,"WA","AZ",7,0.0534351145038168,0.025
2018,"WA","CA",6,0.0458015267175573,0.00764331210191083
2018,"WA","NY",1,0.00763358778625954,0.00265957446808511
2018,"WA","PA",1,0.00763358778625954,0.00214132762312634
2018,"WA","UT",1,0.00763358778625954,0.0131578947368421
2018,"WI","WI",105,0.724137931034483,0.640243902439024
2018,"WI","MN",17,0.117241379310345,0.118055555555556
2018,"WI","IL",14,0.096551724137931,0.052434456928839
2018,"WI","NY",3,0.0206896551724138,0.00797872340425532
2018,"WI","MA",1,0.00689655172413793,0.00425531914893617
2018,"WI","MI",1,0.00689655172413793,0.00523560209424084
2018,"WI","MO",1,0.00689655172413793,0.00598802395209581
2018,"WI","SD",1,0.00689655172413793,0.125
2018,"WI","TX",1,0.00689655172413793,0.00143061516452074
2018,"WI","UT",1,0.00689655172413793,0.0131578947368421
